Year,Lower Bound,Single,Married Filing Seperately,Married Filing Jointly,Head of Household
1935,303495.29411764705,0.15,0.15,0.15,0.15
1935,341432.20588235295,0.17,0.17,0.17,0.17
1935,379369.11764705885,0.19,0.19,0.19,0.19
1935,417306.0294117647,0.21,0.21,0.21,0.21
1935,493179.8529411765,0.23,0.23,0.23,0.23
1935,606990.5882352941,0.25,0.25,0.25,0.25
1935,720801.3235294118,0.28,0.28,0.28,0.28
1935,834612.0588235294,0.31,0.31,0.31,0.31
1935,948422.7941176471,0.34,0.34,0.34,0.34
1935,1062233.5294117648,0.37,0.37,0.37,0.37
1935,1176044.2647058824,0.4,0.4,0.4,0.4
1935,1289855.0,0.43,0.43,0.43,0.43
1935,1403665.7352941176,0.46,0.46,0.46,0.46
1935,1517476.4705882354,0.49,0.49,0.49,0.49
1935,1707161.0294117648,0.54,0.54,0.54,0.54
1935,1896845.5882352942,0.56,0.56,0.56,0.56
1935,2845268.382352941,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1935,3793691.1764705884,0.58,0.58,0.58,0.58
1935,5690536.764705882,0.59,0.59,0.59,0.59
1935,7587382.352941177,0.6,0.6,0.6,0.6
1935,9484227.94117647,0.61,0.61,0.61,0.61
1935,14226341.911764706,0.62,0.62,0.62,0.62
1935,18968455.88235294,0.63,0.63,0.63,0.63
1936,0.0,0.04,0.04,0.04,0.04
1936,74774.20289855072,0.08,0.08,0.08,0.08
1936,112161.30434782608,0.09,0.09,0.09,0.09
1936,149548.40579710144,0.1,0.1,0.1,0.1
1936,186935.5072463768,0.11,0.11,0.11,0.11
1936,224322.60869565216,0.12,0.12,0.12,0.12
1936,261709.71014492752,0.13,0.13,0.13,0.13
1936,299096.8115942029,0.15,0.15,0.15,0.15
1936,336483.9130434783,0.17,0.17,0.17,0.17
1936,373871.0144927536,0.19,0.19,0.19,0.19
1936,411258.115942029,0.21,0.21,0.21,0.21
1936,486032.3188405797,0.23,0.23,0.23,0.23
1936,598193.6231884058,0.25,0.25,0.25,0.25
1936,710354.9275362318,0.28,0.28,0.28,0.28
1936,822516.231884058,0.31,0.31,0.31,0.31
1936,934677.536231884,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1936,1046838.8405797101,0.39,0.39,0.39,0.39
1936,1159000.1449275361,0.43,0.43,0.43,0.43
1936,1271161.4492753623,0.47,0.47,0.47,0.47
1936,1383322.7536231882,0.51,0.51,0.51,0.51
1936,1495484.0579710144,0.55,0.55,0.55,0.55
1936,1682419.5652173911,0.59,0.59,0.59,0.59
1936,1869355.072463768,0.62,0.62,0.62,0.62
1936,2804032.608695652,0.64,0.64,0.64,0.64
1936,3738710.144927536,0.66,0.66,0.66,0.66
1936,4673387.68115942,0.68,0.68,0.68,0.68
1936,5608065.217391304,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1936,7477420.289855072,0.72,0.72,0.72,0.72
1936,9346775.36231884,0.74,0.74,0.74,0.74
1936,14020163.04347826,0.76,0.76,0.76,0.76
1936,18693550.72463768,0.77,0.77,0.77,0.77
1936,37387101.44927536,0.78,0.78,0.78,0.78
1936,93467753.6231884,0.79,0.79,0.79,0.79
1937,0.0,0.04,0.04,0.04,0.04
1937,73183.26241134752,0.08,0.08,0.08,0.08
1937,109774.89361702128,0.09,0.09,0.09,0.09
1937,146366.52482269504,0.1,0.1,0.1,0.1
1937,182958.1560283688,0.11,0.11,0.11,0.11
1937,219549.78723404257,0.12,0.12,0.12,0.12
1937,256141.4184397163,0.13,0.13,0.13,0.13
1937,292733.04964539007,0.15,0.15,0.15,0.15
1937,329324.68085106387,0.17,0.17,0.17,0.17
1937,365916.3120567376,0.19,0.19,0.19,0.19
1937,402507.94326241134,0.21,0.21,0.21,0.21
1937,475691.2056737589,0.23,0.23,0.23,0.23
1937,585466.0992907801,0.25,0.25,0.25,0.25
1937,695240.9929078014,0.28,0.28,0.28,0.28
1937,805015.8865248227,0.31,0.31,0.31,0.31
1937,914790.780141844,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1937,1024565.6737588652,0.39,0.39,0.39,0.39
1937,1134340.5673758865,0.43,0.43,0.43,0.43
1937,1244115.4609929079,0.47,0.47,0.47,0.47
1937,1353890.354609929,0.51,0.51,0.51,0.51
1937,1463665.2482269504,0.55,0.55,0.55,0.55
1937,1646623.4042553192,0.59,0.59,0.59,0.59
1937,1829581.560283688,0.62,0.62,0.62,0.62
1937,2744372.340425532,0.64,0.64,0.64,0.64
1937,3659163.120567376,0.66,0.66,0.66,0.66
1937,4573953.90070922,0.68,0.68,0.68,0.68
1937,5488744.680851064,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1937,7318326.241134752,0.72,0.72,0.72,0.72
1937,9147907.80141844,0.74,0.74,0.74,0.74
1937,13721861.70212766,0.76,0.76,0.76,0.76
1937,18295815.60283688,0.77,0.77,0.77,0.77
1937,36591631.20567376,0.78,0.78,0.78,0.78
1937,91479078.0141844,0.79,0.79,0.79,0.79
1938,0.0,0.04,0.04,0.04,0.04
1938,72667.88732394367,0.08,0.08,0.08,0.08
1938,109001.8309859155,0.09,0.09,0.09,0.09
1938,145335.77464788733,0.1,0.1,0.1,0.1
1938,181669.71830985916,0.11,0.11,0.11,0.11
1938,218003.661971831,0.12,0.12,0.12,0.12
1938,254337.60563380283,0.13,0.13,0.13,0.13
1938,290671.54929577466,0.15,0.15,0.15,0.15
1938,327005.4929577465,0.17,0.17,0.17,0.17
1938,363339.4366197183,0.19,0.19,0.19,0.19
1938,399673.38028169016,0.21,0.21,0.21,0.21
1938,472341.2676056338,0.23,0.23,0.23,0.23
1938,581343.0985915493,0.25,0.25,0.25,0.25
1938,690344.9295774648,0.28,0.28,0.28,0.28
1938,799346.7605633803,0.31,0.31,0.31,0.31
1938,908348.5915492958,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1938,1017350.4225352113,0.39,0.39,0.39,0.39
1938,1126352.253521127,0.43,0.43,0.43,0.43
1938,1235354.0845070423,0.47,0.47,0.47,0.47
1938,1344355.915492958,0.51,0.51,0.51,0.51
1938,1453357.7464788733,0.55,0.55,0.55,0.55
1938,1635027.4647887326,0.59,0.59,0.59,0.59
1938,1816697.1830985916,0.62,0.62,0.62,0.62
1938,2725045.7746478873,0.64,0.64,0.64,0.64
1938,3633394.3661971833,0.66,0.66,0.66,0.66
1938,4541742.957746479,0.68,0.68,0.68,0.68
1938,5450091.549295775,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1938,7266788.7323943665,0.72,0.72,0.72,0.72
1938,9083485.915492957,0.74,0.74,0.74,0.74
1938,13625228.873239437,0.76,0.76,0.76,0.76
1938,18166971.830985915,0.77,0.77,0.77,0.77
1938,36333943.66197183,0.78,0.78,0.78,0.78
1938,90834859.15492958,0.79,0.79,0.79,0.79
1939,0.0,0.04,0.04,0.04,0.04
1939,73706.0,0.08,0.08,0.08,0.08
1939,110559.0,0.09,0.09,0.09,0.09
1939,147412.0,0.1,0.1,0.1,0.1
1939,184265.0,0.11,0.11,0.11,0.11
1939,221118.0,0.12,0.12,0.12,0.12
1939,257971.0,0.13,0.13,0.13,0.13
1939,294824.0,0.15,0.15,0.15,0.15
1939,331677.0,0.17,0.17,0.17,0.17
1939,368530.0,0.19,0.19,0.19,0.19
1939,405383.0,0.21,0.21,0.21,0.21
1939,479089.0,0.23,0.23,0.23,0.23
1939,589648.0,0.25,0.25,0.25,0.25
1939,700207.0,0.28,0.28,0.28,0.28
1939,810766.0,0.31,0.31,0.31,0.31
1939,921325.0,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.35000000000000003
1939,1031884.0,0.39,0.39,0.39,0.39
1939,1142443.0,0.43,0.43,0.43,0.43
1939,1253002.0,0.47,0.47,0.47,0.47
1939,1363561.0,0.51,0.51,0.51,0.51
1939,1474120.0,0.55,0.55,0.55,0.55
1939,1658385.0,0.59,0.59,0.59,0.59
1939,1842650.0,0.62,0.62,0.62,0.62
1939,2763975.0,0.64,0.64,0.64,0.64
1939,3685300.0,0.66,0.66,0.66,0.66
1939,4606625.0,0.68,0.68,0.68,0.68
1939,5527950.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1939,7370600.0,0.72,0.72,0.72,0.72
1939,9213250.0,0.74,0.74,0.74,0.74
1939,13819875.0,0.76,0.76,0.76,0.76
1939,18426500.0,0.77,0.77,0.77,0.77
1939,36853000.0,0.78,0.78,0.78,0.78
1939,92132500.0,0.79,0.79,0.79,0.79
1940,0.0,0.04,0.04,0.04,0.04
1940,74236.25899280576,0.08,0.08,0.08,0.08
1940,111354.38848920864,0.1,0.1,0.1,0.1
1940,148472.5179856115,0.12,0.12,0.12,0.12
1940,185590.64748201438,0.14,0.14,0.14,0.14
1940,222708.77697841727,0.16,0.16,0.16,0.16
1940,259826.90647482013,0.19,0.19,0.19,0.19
1940,296945.035971223,0.22,0.22,0.22,0.22
1940,334063.1654676259,0.25,0.25,0.25,0.25
1940,371181.29496402876,0.28,0.28,0.28,0.28
1940,408299.4244604316,0.31,0.31,0.31,0.31
1940,482535.6834532374,0.34,0.34,0.34,0.34
1940,593890.071942446,0.37,0.37,0.37,0.37
1940,705244.4604316547,0.4,0.4,0.4,0.4
1940,816598.8489208632,0.44,0.44,0.44,0.44
1940,927953.2374100719,0.48,0.48,0.48,0.48
1940,1113543.8848920863,0.51,0.51,0.51,0.51
1940,1299134.5323741008,0.54,0.54,0.54,0.54
1940,1484725.179856115,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1940,1670315.8273381295,0.6,0.6,0.6,0.6
1940,1855906.4748201438,0.62,0.62,0.62,0.62
1940,2783859.712230216,0.64,0.64,0.64,0.64
1940,3711812.9496402876,0.66,0.66,0.66,0.66
1940,4639766.187050359,0.68,0.68,0.68,0.68
1940,5567719.424460432,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1940,7423625.899280575,0.72,0.72,0.72,0.72
1940,9279532.374100719,0.74,0.74,0.74,0.74
1940,13919298.561151078,0.76,0.76,0.76,0.76
1940,18559064.748201437,0.77,0.77,0.77,0.77
1940,37118129.496402875,0.78,0.78,0.78,0.78
1940,92795323.7410072,0.79,0.79,0.79,0.79
1941,0.0,0.1,0.1,0.1,0.1
1941,36591.63120567376,0.13,0.13,0.13,0.13
1941,73183.26241134752,0.17,0.17,0.17,0.17
1941,109774.89361702128,0.21,0.21,0.21,0.21
1941,146366.52482269504,0.25,0.25,0.25,0.25
1941,182958.1560283688,0.29,0.29,0.29,0.29
1941,219549.78723404257,0.33,0.33,0.33,0.33
1941,256141.4184397163,0.36,0.36,0.36,0.36
1941,292733.04964539007,0.39,0.39,0.39,0.39
1941,329324.68085106387,0.42,0.42,0.42,0.42
1941,365916.3120567376,0.45,0.45,0.45,0.45
1941,402507.94326241134,0.48,0.48,0.48,0.48
1941,475691.2056737589,0.51,0.51,0.51,0.51
1941,585466.0992907801,0.54,0.54,0.54,0.54
1941,695240.9929078014,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
1941,805015.8865248227,0.59,0.59,0.59,0.59
1941,914790.780141844,0.61,0.61,0.61,0.61
1941,1097748.9361702127,0.63,0.63,0.63,0.63
1941,1280707.0921985817,0.65,0.65,0.65,0.65
1941,1463665.2482269504,0.67,0.67,0.67,0.67
1941,1646623.4042553192,0.68,0.68,0.68,0.68
1941,1829581.560283688,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1941,2744372.340425532,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001
1941,3659163.120567376,0.71,0.71,0.71,0.71
1941,4573953.90070922,0.73,0.73,0.73,0.73
1941,5488744.680851064,0.75,0.75,0.75,0.75
1941,7318326.241134752,0.76,0.76,0.76,0.76
1941,9147907.80141844,0.77,0.77,0.77,0.77
1941,13721861.70212766,0.78,0.78,0.78,0.78
1941,18295815.60283688,0.79,0.79,0.79,0.79
1941,36591631.20567376,0.8,0.8,0.8,0.8
1941,91479078.0141844,0.81,0.81,0.81,0.81
1942,0.0,0.19,0.19,0.19,0.19
1942,32862.547770700636,0.22,0.22,0.22,0.22
1942,65725.09554140127,0.26,0.26,0.26,0.26
1942,98587.64331210192,0.3,0.3,0.3,0.3
1942,131450.19108280254,0.34,0.34,0.34,0.34
1942,164312.7388535032,0.38,0.38,0.38,0.38
1942,197175.28662420384,0.42,0.42,0.42,0.42
1942,230037.83439490446,0.46,0.46,0.46,0.46
1942,262900.3821656051,0.49,0.49,0.49,0.49
1942,295762.92993630574,0.52,0.52,0.52,0.52
1942,328625.4777070064,0.55,0.55,0.55,0.55
1942,361488.02547770704,0.58,0.58,0.58,0.58
1942,427213.1210191083,0.61,0.61,0.61,0.61
1942,525800.7643312102,0.64,0.64,0.64,0.64
1942,624388.4076433121,0.67,0.67,0.67,0.67
1942,722976.0509554141,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1942,821563.6942675159,0.72,0.72,0.72,0.72
1942,985876.4331210192,0.75,0.75,0.75,0.75
1942,1150189.1719745223,0.78,0.78,0.78,0.78
1942,1314501.9108280255,0.81,0.81,0.81,0.81
1942,1478814.6496815288,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001
1942,1643127.3885350318,0.85,0.85,0.85,0.85
1942,2464691.082802548,0.87,0.87,0.87,0.87
1942,3286254.7770700636,0.88,0.88,0.88,0.88
1943,0.0,0.19,0.19,0.19,0.19
1943,30529.112426035506,0.22,0.22,0.22,0.22
1943,61058.22485207101,0.26,0.26,0.26,0.26
1943,91587.33727810651,0.3,0.3,0.3,0.3
1943,122116.44970414203,0.34,0.34,0.34,0.34
1943,152645.56213017754,0.38,0.38,0.38,0.38
1943,183174.67455621302,0.42,0.42,0.42,0.42
1943,213703.78698224854,0.46,0.46,0.46,0.46
1943,244232.89940828405,0.49,0.49,0.49,0.49
1943,274762.01183431956,0.52,0.52,0.52,0.52
1943,305291.1242603551,0.55,0.55,0.55,0.55
1943,335820.23668639053,0.58,0.58,0.58,0.58
1943,396878.46153846156,0.61,0.61,0.61,0.61
1943,488465.7988165681,0.64,0.64,0.64,0.64
1943,580053.1360946746,0.67,0.67,0.67,0.67
1943,671640.4733727811,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1943,763227.8106508877,0.72,0.72,0.72,0.72
1943,915873.3727810652,0.75,0.75,0.75,0.75
1943,1068518.9349112427,0.78,0.78,0.78,0.78
1943,1221164.4970414203,0.81,0.81,0.81,0.81
1943,1373810.0591715977,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001
1943,1526455.6213017753,0.85,0.85,0.85,0.85
1943,2289683.4319526628,0.87,0.87,0.87,0.87
1943,3052911.2426035507,0.88,0.88,0.88,0.88
1944,0.0,0.23,0.23,0.23,0.23
1944,29651.839080459773,0.25,0.25,0.25,0.25
1944,59303.678160919546,0.29,0.29,0.29,0.29
1944,88955.51724137932,0.33,0.33,0.33,0.33
1944,118607.35632183909,0.37,0.37,0.37,0.37
1944,148259.19540229885,0.41,0.41,0.41,0.41
1944,177911.03448275864,0.46,0.46,0.46,0.46
1944,207562.8735632184,0.5,0.5,0.5,0.5
1944,237214.71264367818,0.53,0.53,0.53,0.53
1944,266866.551724138,0.56,0.56,0.56,0.56
1944,296518.3908045977,0.59,0.59,0.59,0.59
1944,326170.2298850575,0.62,0.62,0.62,0.62
1944,385473.90804597706,0.65,0.65,0.65,0.65
1944,474429.42528735637,0.68,0.68,0.68,0.68
1944,563384.9425287357,0.72,0.72,0.72,0.72
1944,652340.459770115,0.75,0.75,0.75,0.75
1944,741295.9770114943,0.78,0.78,0.78,0.78
1944,889555.1724137932,0.81,0.81,0.81,0.81
1944,1037814.367816092,0.84,0.84,0.84,0.84
1944,1186073.5632183908,0.87,0.87,0.87,0.87
1944,1334332.7586206899,0.9,0.9,0.9,0.9
1944,1482591.9540229887,0.92,0.92,0.92,0.92
1944,2223887.931034483,0.93,0.93,0.93,0.93
1944,2965183.9080459774,0.94,0.94,0.94,0.94
1945,0.0,0.23,0.23,0.23,0.23
1945,28985.505617977527,0.25,0.25,0.25,0.25
1945,57971.011235955055,0.29,0.29,0.29,0.29
1945,86956.51685393258,0.33,0.33,0.33,0.33
1945,115942.02247191011,0.37,0.37,0.37,0.37
1945,144927.52808988764,0.41,0.41,0.41,0.41
1945,173913.03370786516,0.46,0.46,0.46,0.46
1945,202898.5393258427,0.5,0.5,0.5,0.5
1945,231884.04494382022,0.53,0.53,0.53,0.53
1945,260869.55056179775,0.56,0.56,0.56,0.56
1945,289855.0561797753,0.59,0.59,0.59,0.59
1945,318840.5617977528,0.62,0.62,0.62,0.62
1945,376811.57303370786,0.65,0.65,0.65,0.65
1945,463768.08988764044,0.68,0.68,0.68,0.68
1945,550724.606741573,0.72,0.72,0.72,0.72
1945,637681.1235955056,0.75,0.75,0.75,0.75
1945,724637.6404494381,0.78,0.78,0.78,0.78
1945,869565.1685393258,0.81,0.81,0.81,0.81
1945,1014492.6966292134,0.84,0.84,0.84,0.84
1945,1159420.224719101,0.87,0.87,0.87,0.87
1945,1304347.7528089888,0.9,0.9,0.9,0.9
1945,1449275.2808988763,0.92,0.92,0.92,0.92
1945,2173912.9213483147,0.93,0.93,0.93,0.93
1945,2898550.5617977525,0.94,0.94,0.94,0.94
1946,0.0,0.2,0.2,0.2,0.2
1946,28348.46153846154,0.22,0.22,0.22,0.22
1946,56696.92307692308,0.26,0.26,0.26,0.26
1946,85045.38461538462,0.3,0.3,0.3,0.3
1946,113393.84615384616,0.34,0.34,0.34,0.34
1946,141742.3076923077,0.38,0.38,0.38,0.38
1946,170090.76923076925,0.43,0.43,0.43,0.43
1946,198439.23076923078,0.47,0.47,0.47,0.47
1946,226787.6923076923,0.5,0.5,0.5,0.5
1946,255136.15384615384,0.53,0.53,0.53,0.53
1946,283484.6153846154,0.56,0.56,0.56,0.56
1946,311833.07692307694,0.59,0.59,0.59,0.59
1946,368530.0,0.62,0.62,0.62,0.62
1946,453575.3846153846,0.65,0.65,0.65,0.65
1946,538620.7692307692,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1946,623666.1538461539,0.72,0.72,0.72,0.72
1946,708711.5384615385,0.75,0.75,0.75,0.75
1946,850453.8461538462,0.78,0.78,0.78,0.78
1946,992196.1538461539,0.81,0.81,0.81,0.81
1946,1133938.4615384615,0.84,0.84,0.84,0.84
1946,1275680.7692307692,0.87,0.87,0.87,0.87
1946,1417423.076923077,0.89,0.89,0.89,0.89
1946,2126134.6153846155,0.9,0.9,0.9,0.9
1946,2834846.153846154,0.91,0.91,0.91,0.91
1947,0.0,0.2,0.2,0.2,0.2
1947,23997.302325581397,0.22,0.22,0.22,0.22
1947,47994.604651162794,0.26,0.26,0.26,0.26
1947,71991.90697674418,0.3,0.3,0.3,0.3
1947,95989.20930232559,0.34,0.34,0.34,0.34
1947,119986.51162790698,0.38,0.38,0.38,0.38
1947,143983.81395348837,0.43,0.43,0.43,0.43
1947,167981.11627906977,0.47,0.47,0.47,0.47
1947,191978.41860465117,0.5,0.5,0.5,0.5
1947,215975.72093023255,0.53,0.53,0.53,0.53
1947,239973.02325581395,0.56,0.56,0.56,0.56
1947,263970.32558139536,0.59,0.59,0.59,0.59
1947,311964.93023255817,0.62,0.62,0.62,0.62
1947,383956.83720930235,0.65,0.65,0.65,0.65
1947,455948.74418604653,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1947,527940.6511627907,0.72,0.72,0.72,0.72
1947,599932.5581395349,0.75,0.75,0.75,0.75
1947,719919.0697674418,0.78,0.78,0.78,0.78
1947,839905.5813953489,0.81,0.81,0.81,0.81
1947,959892.0930232558,0.84,0.84,0.84,0.84
1947,1079878.6046511629,0.87,0.87,0.87,0.87
1947,1199865.1162790698,0.89,0.89,0.89,0.89
1947,1799797.6744186047,0.9,0.9,0.9,0.9
1947,2399730.2325581396,0.91,0.91,0.91,0.91
1948,0.0,0.2,0.2,0.2,0.2
1948,21769.70464135021,0.22,0.22,0.22,0.22
1948,43539.40928270042,0.26,0.26,0.26,0.26
1948,65309.11392405064,0.3,0.3,0.3,0.3
1948,87078.81856540084,0.34,0.34,0.34,0.34
1948,108848.52320675105,0.38,0.38,0.38,0.38
1948,130618.22784810128,0.43,0.43,0.43,0.43
1948,152387.9324894515,0.47,0.47,0.47,0.47
1948,174157.63713080168,0.5,0.5,0.5,0.5
1948,195927.3417721519,0.53,0.53,0.53,0.53
1948,217697.0464135021,0.56,0.56,0.56,0.56
1948,239466.75105485233,0.59,0.59,0.59,0.59
1948,283006.1603375528,0.62,0.62,0.62,0.62
1948,348315.27426160336,0.65,0.65,0.65,0.65
1948,413624.388185654,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.6900000000000001
1948,478933.50210970466,0.72,0.72,0.72,0.72
1948,544242.6160337552,0.75,0.75,0.75,0.75
1948,653091.1392405063,0.78,0.78,0.78,0.78
1948,761939.6624472574,0.81,0.81,0.81,0.81
1948,870788.1856540084,0.84,0.84,0.84,0.84
1948,979636.7088607595,0.87,0.87,0.87,0.87
1948,1088485.2320675105,0.89,0.89,0.89,0.89
1948,1632727.848101266,0.9,0.9,0.9,0.9
1948,2176970.464135021,0.91,0.91,0.91,0.91
1949,0.0,0.2,0.2,,0.2
1949,21497.583333333332,0.22,0.22,,0.22
1949,42995.166666666664,0.26,0.26,,0.26
1949,64492.75,0.3,0.3,,0.3
1949,85990.33333333333,0.34,0.34,,0.34
1949,107487.91666666667,0.38,0.38,,0.38
1949,128985.5,0.43,0.43,,0.43
1949,150483.08333333334,0.47,0.47,,0.47
1949,171980.66666666666,0.5,0.5,,0.5
1949,193478.25,0.53,0.53,,0.53
1949,214975.83333333334,0.56,0.56,,0.56
1949,236473.41666666666,0.59,0.59,,0.59
1949,279468.5833333333,0.62,0.62,,0.62
1949,343961.3333333333,0.65,0.65,,0.65
1949,408454.0833333333,0.6900000000000001,0.6900000000000001,,0.6900000000000001
1949,472946.8333333333,0.72,0.72,,0.72
1949,537439.5833333334,0.75,0.75,,0.75
1949,644927.5,0.78,0.78,,0.78
1949,752415.4166666666,0.81,0.81,,0.81
1949,859903.3333333334,0.84,0.84,,0.84
1949,967391.25,0.87,0.87,,0.87
1949,1074879.1666666667,0.89,0.89,,0.89
1949,1612318.75,0.9,0.9,,0.9
1949,2149758.3333333335,0.91,0.91,,0.91
1950,0.0,0.2,0.2,,0.2
1950,21954.978723404256,0.22,0.22,,0.22
1950,43909.95744680851,0.26,0.26,,0.26
1950,65864.93617021276,0.3,0.3,,0.3
1950,87819.91489361702,0.34,0.34,,0.34
1950,109774.89361702128,0.38,0.38,,0.38
1950,131729.87234042553,0.43,0.43,,0.43
1950,153684.8510638298,0.47,0.47,,0.47
1950,175639.82978723405,0.5,0.5,,0.5
1950,197594.8085106383,0.53,0.53,,0.53
1950,219549.78723404257,0.56,0.56,,0.56
1950,241504.7659574468,0.59,0.59,,0.59
1950,285414.72340425535,0.62,0.62,,0.62
1950,351279.6595744681,0.65,0.65,,0.65
1950,417144.59574468085,0.6900000000000001,0.6900000000000001,,0.6900000000000001
1950,483009.5319148936,0.72,0.72,,0.72
1950,548874.4680851063,0.75,0.75,,0.75
1950,658649.3617021276,0.78,0.78,,0.78
1950,768424.2553191489,0.81,0.81,,0.81
1950,878199.1489361703,0.84,0.84,,0.84
1950,987974.0425531915,0.87,0.87,,0.87
1950,1097748.9361702127,0.89,0.89,,0.89
1950,1646623.4042553192,0.9,0.9,,0.9
1950,2195497.8723404254,0.91,0.91,,0.91
1951,0.0,0.204,0.204,,0.204
1951,20312.677165354333,0.224,0.224,,0.224
1951,40625.354330708666,0.27,0.27,,0.27
1951,60938.031496063,0.3,0.3,,0.3
1951,81250.70866141733,0.35000000000000003,0.35000000000000003,,0.35000000000000003
1951,101563.38582677166,0.39,0.39,,0.39
1951,121876.062992126,0.43,0.43,,0.43
1951,142188.74015748032,0.48,0.48,,0.48
1951,162501.41732283466,0.51,0.51,,0.51
1951,182814.09448818897,0.54,0.54,,0.54
1951,203126.7716535433,0.5700000000000001,0.5700000000000001,,0.5700000000000001
1951,223439.44881889765,0.6,0.6,,0.6
1951,264064.80314960633,0.63,0.63,,0.63
1951,325002.8346456693,0.66,0.66,,0.66
1951,385940.8661417323,0.6900000000000001,0.6900000000000001,,0.6900000000000001
1951,446878.8976377953,0.73,0.73,,0.73
1951,507816.9291338583,0.75,0.75,,0.75
1951,609380.3149606299,0.78,0.78,,0.78
1951,710943.7007874016,0.8200000000000001,0.8200000000000001,,0.8200000000000001
1951,812507.0866141733,0.84,0.84,,0.84
1951,914070.472440945,0.87,0.87,,0.87
1951,1015633.8582677166,0.89,0.89,,0.89
1951,1523450.787401575,0.9,0.9,,0.9
1951,2031267.7165354332,0.91,0.91,,0.91
1952,0.0,0.222,0.222,,0.222
1952,19469.509433962263,0.246,0.246,,0.234
1952,38939.018867924526,0.29,0.29,,0.27
1952,58408.52830188679,0.34,0.34,,0.29
1952,77878.03773584905,0.38,0.38,,0.34
1952,97347.54716981133,0.42,0.42,,0.35000000000000003
1952,116817.05660377358,0.48,0.48,,0.41
1952,136286.56603773584,0.53,0.53,,0.44
1952,155756.0754716981,0.56,0.56,,0.47
1952,175225.5849056604,0.59,0.59,,0.48
1952,194695.09433962265,0.62,0.62,,0.52
1952,214164.6037735849,0.66,0.66,,0.54
1952,233634.11320754717,,,,0.5700000000000001
1952,253103.62264150943,0.67,0.67,,
1952,272573.1320754717,,,,0.6
1952,311512.1509433962,0.68,0.68,,0.63
1952,369920.679245283,0.72,0.72,,0.66
1952,428329.2075471698,0.75,0.75,,0.71
1952,486737.7358490566,0.77,0.77,,0.72
1952,584085.283018868,0.8,0.8,,0.73
1952,681432.8301886793,0.8300000000000001,0.8300000000000001,,0.77
1952,778780.3773584906,0.85,0.85,,0.79
1952,876127.9245283019,0.88,0.88,,0.81
1952,973475.4716981133,0.9,0.9,,0.85
1952,1460213.2075471699,0.91,0.91,,0.88
1952,1946950.9433962265,0.92,0.92,,0.91
1952,2920426.4150943398,,,,0.92
1953,0.0,0.222,0.222,,0.222
1953,19396.315789473683,0.246,0.246,,0.234
1953,38792.63157894737,0.29,0.29,,0.27
1953,58188.947368421046,0.34,0.34,,0.29
1953,77585.26315789473,0.38,0.38,,0.34
1953,96981.57894736841,0.42,0.42,,0.35000000000000003
1953,116377.89473684209,0.48,0.48,,0.41
1953,135774.2105263158,0.53,0.53,,0.44
1953,155170.52631578947,0.56,0.56,,0.47
1953,174566.84210526315,0.59,0.59,,0.48
1953,193963.15789473683,0.62,0.62,,0.52
1953,213359.4736842105,0.66,0.66,,0.54
1953,232755.78947368418,,,,0.5700000000000001
1953,252152.1052631579,0.67,0.67,,
1953,271548.4210526316,,,,0.6
1953,310341.05263157893,0.68,0.68,,0.63
1953,368530.0,0.72,0.72,,0.66
1953,426718.947368421,0.75,0.75,,0.71
1953,484907.8947368421,0.77,0.77,,0.72
1953,581889.4736842104,0.8,0.8,,0.73
1953,678871.0526315789,0.8300000000000001,0.8300000000000001,,0.77
1953,775852.6315789473,0.85,0.85,,0.79
1953,872834.2105263157,0.88,0.88,,0.81
1953,969815.7894736842,0.9,0.9,,0.85
1953,1454723.6842105263,0.91,0.91,,0.88
1953,1939631.5789473683,0.92,0.92,,0.91
1953,2909447.3684210526,,,,0.92
1954,0.0,0.2,0.2,,0.2
1954,19180.0,0.22,0.22,,0.21
1954,38360.0,0.26,0.26,,0.24
1954,57540.0,0.3,0.3,,0.26
1954,76720.0,0.34,0.34,,0.3
1954,95900.0,0.38,0.38,,0.32
